edge_id,source_node_id,target_node_id,edge_type,reason,confidence
pi_edge::pi_topic_codeforces_data_structures::pi_problem_codeforces_2009_G3,pi::topic::codeforces::data_structures,pi::problem::codeforces_2009_G3,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_techniques::pi_problem_codeforces_2009_G2,pi::topic::codeforces::techniques,pi::problem::codeforces_2009_G2,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_techniques::pi_problem_codeforces_2009_G1,pi::topic::codeforces::techniques,pi::problem::codeforces_2009_G1,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_data_structures::pi_problem_codeforces_2009_F,pi::topic::codeforces::data_structures,pi::problem::codeforces_2009_F,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_techniques::pi_problem_codeforces_2009_E,pi::topic::codeforces::techniques,pi::problem::codeforces_2009_E,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_math::pi_problem_codeforces_2009_D,pi::topic::codeforces::math,pi::problem::codeforces_2009_D,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_2009_C,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_2009_C,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_2009_B,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_2009_B,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_2009_A,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_2009_A,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_techniques::pi_problem_codeforces_1999_G2,pi::topic::codeforces::techniques,pi::problem::codeforces_1999_G2,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_techniques::pi_problem_codeforces_1999_G1,pi::topic::codeforces::techniques,pi::problem::codeforces_1999_G1,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_math::pi_problem_codeforces_1999_F,pi::topic::codeforces::math,pi::problem::codeforces_1999_F,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_dynamic_programming::pi_problem_codeforces_1999_E,pi::topic::codeforces::dynamic_programming,pi::problem::codeforces_1999_E,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_greedy::pi_problem_codeforces_1999_D,pi::topic::codeforces::greedy,pi::problem::codeforces_1999_D,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_greedy::pi_problem_codeforces_1999_C,pi::topic::codeforces::greedy,pi::problem::codeforces_1999_C,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_1999_B,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_1999_B,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_1999_A,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_1999_A,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_data_structures::pi_problem_codeforces_1985_H2,pi::topic::codeforces::data_structures,pi::problem::codeforces_1985_H2,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_1985_H1,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_1985_H1,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_math::pi_problem_codeforces_1985_G,pi::topic::codeforces::math,pi::problem::codeforces_1985_G,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_techniques::pi_problem_codeforces_1985_F,pi::topic::codeforces::techniques,pi::problem::codeforces_1985_F,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_1985_E,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_1985_E,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_1985_D,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_1985_D,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_greedy::pi_problem_codeforces_1985_C,pi::topic::codeforces::greedy,pi::problem::codeforces_1985_C,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_topic_codeforces_implementation_constructive::pi_problem_codeforces_1985_B,pi::topic::codeforces::implementation_constructive,pi::problem::codeforces_1985_B,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_C::pi_llm_llm_codeforces_2218_C_problem,pi::problem::codeforces_2218_C,pi::llm::llm_codeforces_2218_C_problem,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_D::pi_llm_llm_codeforces_2218_D_problem,pi::problem::codeforces_2218_D,pi::llm::llm_codeforces_2218_D_problem,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_E::pi_llm_llm_codeforces_2218_E_problem,pi::problem::codeforces_2218_E,pi::llm::llm_codeforces_2218_E_problem,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_F::pi_llm_llm_codeforces_2218_F_problem,pi::problem::codeforces_2218_F,pi::llm::llm_codeforces_2218_F_problem,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2218_G::pi_llm_llm_codeforces_2218_G_problem,pi::problem::codeforces_2218_G,pi::llm::llm_codeforces_2218_G_problem,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_B::pi_page_codeforces_1985_B_01_STATEMENT,pi::problem::codeforces_1985_B,pi::page::codeforces_1985_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_C::pi_page_codeforces_1985_C_01_STATEMENT,pi::problem::codeforces_1985_C,pi::page::codeforces_1985_C_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_D::pi_page_codeforces_1985_D_01_STATEMENT,pi::problem::codeforces_1985_D,pi::page::codeforces_1985_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_E::pi_page_codeforces_1985_E_01_STATEMENT,pi::problem::codeforces_1985_E,pi::page::codeforces_1985_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_F::pi_page_codeforces_1985_F_01_STATEMENT,pi::problem::codeforces_1985_F,pi::page::codeforces_1985_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_G::pi_page_codeforces_1985_G_01_STATEMENT,pi::problem::codeforces_1985_G,pi::page::codeforces_1985_G_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_H1::pi_page_codeforces_1985_H1_01_STATEMENT,pi::problem::codeforces_1985_H1,pi::page::codeforces_1985_H1_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1985_H2::pi_page_codeforces_1985_H2_01_STATEMENT,pi::problem::codeforces_1985_H2,pi::page::codeforces_1985_H2_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_A::pi_page_codeforces_1999_A_01_STATEMENT,pi::problem::codeforces_1999_A,pi::page::codeforces_1999_A_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_B::pi_page_codeforces_1999_B_01_STATEMENT,pi::problem::codeforces_1999_B,pi::page::codeforces_1999_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_C::pi_page_codeforces_1999_C_01_STATEMENT,pi::problem::codeforces_1999_C,pi::page::codeforces_1999_C_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_D::pi_page_codeforces_1999_D_01_STATEMENT,pi::problem::codeforces_1999_D,pi::page::codeforces_1999_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_E::pi_page_codeforces_1999_E_01_STATEMENT,pi::problem::codeforces_1999_E,pi::page::codeforces_1999_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_F::pi_page_codeforces_1999_F_01_STATEMENT,pi::problem::codeforces_1999_F,pi::page::codeforces_1999_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_G1::pi_page_codeforces_1999_G1_01_STATEMENT,pi::problem::codeforces_1999_G1,pi::page::codeforces_1999_G1_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_1999_G2::pi_page_codeforces_1999_G2_01_STATEMENT,pi::problem::codeforces_1999_G2,pi::page::codeforces_1999_G2_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_A::pi_page_codeforces_2009_A_01_STATEMENT,pi::problem::codeforces_2009_A,pi::page::codeforces_2009_A_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_B::pi_page_codeforces_2009_B_01_STATEMENT,pi::problem::codeforces_2009_B,pi::page::codeforces_2009_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_C::pi_page_codeforces_2009_C_01_STATEMENT,pi::problem::codeforces_2009_C,pi::page::codeforces_2009_C_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_D::pi_page_codeforces_2009_D_01_STATEMENT,pi::problem::codeforces_2009_D,pi::page::codeforces_2009_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_E::pi_page_codeforces_2009_E_01_STATEMENT,pi::problem::codeforces_2009_E,pi::page::codeforces_2009_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_F::pi_page_codeforces_2009_F_01_STATEMENT,pi::problem::codeforces_2009_F,pi::page::codeforces_2009_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_G1::pi_page_codeforces_2009_G1_01_STATEMENT,pi::problem::codeforces_2009_G1,pi::page::codeforces_2009_G1_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_G2::pi_page_codeforces_2009_G2_01_STATEMENT,pi::problem::codeforces_2009_G2,pi::page::codeforces_2009_G2_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2009_G3::pi_page_codeforces_2009_G3_01_STATEMENT,pi::problem::codeforces_2009_G3,pi::page::codeforces_2009_G3_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_A::pi_page_codeforces_2044_A_01_STATEMENT,pi::problem::codeforces_2044_A,pi::page::codeforces_2044_A_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_B::pi_page_codeforces_2044_B_01_STATEMENT,pi::problem::codeforces_2044_B,pi::page::codeforces_2044_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_C::pi_page_codeforces_2044_C_01_STATEMENT,pi::problem::codeforces_2044_C,pi::page::codeforces_2044_C_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_D::pi_page_codeforces_2044_D_01_STATEMENT,pi::problem::codeforces_2044_D,pi::page::codeforces_2044_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_E::pi_page_codeforces_2044_E_01_STATEMENT,pi::problem::codeforces_2044_E,pi::page::codeforces_2044_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_F::pi_page_codeforces_2044_F_01_STATEMENT,pi::problem::codeforces_2044_F,pi::page::codeforces_2044_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_G1::pi_page_codeforces_2044_G1_01_STATEMENT,pi::problem::codeforces_2044_G1,pi::page::codeforces_2044_G1_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_G2::pi_page_codeforces_2044_G2_01_STATEMENT,pi::problem::codeforces_2044_G2,pi::page::codeforces_2044_G2_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2044_H::pi_page_codeforces_2044_H_01_STATEMENT,pi::problem::codeforces_2044_H,pi::page::codeforces_2044_H_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_A::pi_page_codeforces_2065_A_01_STATEMENT,pi::problem::codeforces_2065_A,pi::page::codeforces_2065_A_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_B::pi_page_codeforces_2065_B_01_STATEMENT,pi::problem::codeforces_2065_B,pi::page::codeforces_2065_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_C1::pi_page_codeforces_2065_C1_01_STATEMENT,pi::problem::codeforces_2065_C1,pi::page::codeforces_2065_C1_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_C2::pi_page_codeforces_2065_C2_01_STATEMENT,pi::problem::codeforces_2065_C2,pi::page::codeforces_2065_C2_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_D::pi_page_codeforces_2065_D_01_STATEMENT,pi::problem::codeforces_2065_D,pi::page::codeforces_2065_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_E::pi_page_codeforces_2065_E_01_STATEMENT,pi::problem::codeforces_2065_E,pi::page::codeforces_2065_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_F::pi_page_codeforces_2065_F_01_STATEMENT,pi::problem::codeforces_2065_F,pi::page::codeforces_2065_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_G::pi_page_codeforces_2065_G_01_STATEMENT,pi::problem::codeforces_2065_G,pi::page::codeforces_2065_G_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2065_H::pi_page_codeforces_2065_H_01_STATEMENT,pi::problem::codeforces_2065_H,pi::page::codeforces_2065_H_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_A::pi_page_codeforces_2094_A_01_STATEMENT,pi::problem::codeforces_2094_A,pi::page::codeforces_2094_A_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_B::pi_page_codeforces_2094_B_01_STATEMENT,pi::problem::codeforces_2094_B,pi::page::codeforces_2094_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_C::pi_page_codeforces_2094_C_01_STATEMENT,pi::problem::codeforces_2094_C,pi::page::codeforces_2094_C_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_D::pi_page_codeforces_2094_D_01_STATEMENT,pi::problem::codeforces_2094_D,pi::page::codeforces_2094_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_E::pi_page_codeforces_2094_E_01_STATEMENT,pi::problem::codeforces_2094_E,pi::page::codeforces_2094_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_F::pi_page_codeforces_2094_F_01_STATEMENT,pi::problem::codeforces_2094_F,pi::page::codeforces_2094_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_G::pi_page_codeforces_2094_G_01_STATEMENT,pi::problem::codeforces_2094_G,pi::page::codeforces_2094_G_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2094_H::pi_page_codeforces_2094_H_01_STATEMENT,pi::problem::codeforces_2094_H,pi::page::codeforces_2094_H_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_A::pi_page_codeforces_2148_A_01_STATEMENT,pi::problem::codeforces_2148_A,pi::page::codeforces_2148_A_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_B::pi_page_codeforces_2148_B_01_STATEMENT,pi::problem::codeforces_2148_B,pi::page::codeforces_2148_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_C::pi_page_codeforces_2148_C_01_STATEMENT,pi::problem::codeforces_2148_C,pi::page::codeforces_2148_C_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_D::pi_page_codeforces_2148_D_01_STATEMENT,pi::problem::codeforces_2148_D,pi::page::codeforces_2148_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_E::pi_page_codeforces_2148_E_01_STATEMENT,pi::problem::codeforces_2148_E,pi::page::codeforces_2148_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_F::pi_page_codeforces_2148_F_01_STATEMENT,pi::problem::codeforces_2148_F,pi::page::codeforces_2148_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2148_G::pi_page_codeforces_2148_G_01_STATEMENT,pi::problem::codeforces_2148_G,pi::page::codeforces_2148_G_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_A::pi_page_codeforces_2167_A_01_STATEMENT,pi::problem::codeforces_2167_A,pi::page::codeforces_2167_A_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_B::pi_page_codeforces_2167_B_01_STATEMENT,pi::problem::codeforces_2167_B,pi::page::codeforces_2167_B_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_C::pi_page_codeforces_2167_C_01_STATEMENT,pi::problem::codeforces_2167_C,pi::page::codeforces_2167_C_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_D::pi_page_codeforces_2167_D_01_STATEMENT,pi::problem::codeforces_2167_D,pi::page::codeforces_2167_D_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_E::pi_page_codeforces_2167_E_01_STATEMENT,pi::problem::codeforces_2167_E,pi::page::codeforces_2167_E_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
pi_edge::pi_problem_codeforces_2167_F::pi_page_codeforces_2167_F_01_STATEMENT,pi::problem::codeforces_2167_F,pi::page::codeforces_2167_F_01_STATEMENT,PARENT_OF,Tree parent-child relationship.,1.0
